,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
72,0.019444847106933595,0.00044616072325959845,0.003191423416137695,0.0003987790722033037,6,30,0.1,"{'max_depth': 6, 'n_estimators': 30, 'subsample': 0.1}",0.7870370370370371,0.8055555555555556,0.8130841121495327,0.8037383177570093,0.7009345794392523,0.7820699203876773,0.041450187920106255,42
73,0.021742486953735353,0.0003978729533783417,0.0035898685455322266,0.0004884235819109561,6,30,0.2,"{'max_depth': 6, 'n_estimators': 30, 'subsample': 0.2}",0.75,0.7962962962962963,0.8037383177570093,0.7476635514018691,0.7476635514018691,0.7690723433714088,0.02539015723396204,143
74,0.022340869903564452,0.00048814974351329195,0.003592824935913086,0.0004902820460978121,6,30,0.3,"{'max_depth': 6, 'n_estimators': 30, 'subsample': 0.3}",0.7129629629629629,0.8055555555555556,0.8317757009345794,0.822429906542056,0.6822429906542056,0.770993423329872,0.06128443797662185,115
75,0.022739124298095704,0.0003989696930112162,0.003789997100830078,0.00039892199505124864,6,30,0.4,"{'max_depth': 6, 'n_estimators': 30, 'subsample': 0.4}",0.75,0.7870370370370371,0.7757009345794392,0.7850467289719626,0.719626168224299,0.7634821737625476,0.025590146432932434,174
76,0.025245523452758788,0.002119137376870548,0.003477668762207031,0.0004467074174288686,6,30,0.5,"{'max_depth': 6, 'n_estimators': 30, 'subsample': 0.5}",0.7222222222222222,0.7592592592592593,0.8317757009345794,0.7850467289719626,0.7476635514018691,0.7691934925579786,0.037246168942492816,134
77,0.024733972549438477,0.00039908912661986914,0.0037897586822509765,0.0007464421515833623,6,30,0.6,"{'max_depth': 6, 'n_estimators': 30, 'subsample': 0.6}",0.7314814814814815,0.7870370370370371,0.7850467289719626,0.7850467289719626,0.719626168224299,0.7616476289373486,0.029716855221573354,180
78,0.023244237899780272,0.0004020236845181652,0.0037896156311035155,0.0003988515063006004,6,40,0.1,"{'max_depth': 6, 'n_estimators': 40, 'subsample': 0.1}",0.7592592592592593,0.8240740740740741,0.822429906542056,0.8130841121495327,0.7102803738317757,0.7858255451713396,0.044628912530269925,16
79,0.025832414627075195,0.0004906184217507939,0.0037896156311035155,0.0003989696930112163,6,40,0.2,"{'max_depth': 6, 'n_estimators': 40, 'subsample': 0.2}",0.7685185185185185,0.7962962962962963,0.8037383177570093,0.794392523364486,0.7383177570093458,0.7802526825891312,0.02410450699348151,56
80,0.02733001708984375,0.0005797835260634344,0.0035905838012695312,0.0004885193311393172,6,40,0.3,"{'max_depth': 6, 'n_estimators': 40, 'subsample': 0.3}",0.7129629629629629,0.8333333333333334,0.8317757009345794,0.7850467289719626,0.7289719626168224,0.7784181377639322,0.0502711659268859,71
81,0.028425979614257812,0.0008902609941905264,0.003589916229248047,0.0004886557634753378,6,40,0.4,"{'max_depth': 6, 'n_estimators': 40, 'subsample': 0.4}",0.75,0.8148148148148148,0.7570093457943925,0.7663551401869159,0.7289719626168224,0.763430252682589,0.028488249082999555,175
82,0.02952132225036621,0.0007978559622381001,0.0033906936645507813,0.000488499866287179,6,40,0.5,"{'max_depth': 6, 'n_estimators': 40, 'subsample': 0.5}",0.7129629629629629,0.7870370370370371,0.794392523364486,0.8130841121495327,0.7663551401869159,0.7747663551401869,0.034334864022481065,92
83,0.030518770217895508,0.0013537031274644617,0.003988981246948242,0.0006303742685607862,6,40,0.6,"{'max_depth': 6, 'n_estimators': 40, 'subsample': 0.6}",0.7407407407407407,0.7870370370370371,0.794392523364486,0.7663551401869159,0.7476635514018691,0.7672377985462098,0.021049528423061126,151
84,0.027326202392578124,0.000489223481949815,0.0035905361175537108,0.0004882857063581837,6,50,0.1,"{'max_depth': 6, 'n_estimators': 50, 'subsample': 0.1}",0.8055555555555556,0.7962962962962963,0.8037383177570093,0.794392523364486,0.6822429906542056,0.7764451367255105,0.047291766224559544,86
85,0.030718421936035155,0.00039916096900201835,0.0031911849975585936,0.00039913712361859066,6,50,0.2,"{'max_depth': 6, 'n_estimators': 50, 'subsample': 0.2}",0.7314814814814815,0.7685185185185185,0.8317757009345794,0.7476635514018691,0.7289719626168224,0.7616822429906541,0.03778465207292447,179
86,0.03251714706420898,0.0004837544437830643,0.003590106964111328,0.0004886166437687896,6,50,0.3,"{'max_depth': 6, 'n_estimators': 50, 'subsample': 0.3}",0.7222222222222222,0.7777777777777778,0.822429906542056,0.7476635514018691,0.7102803738317757,0.7560747663551403,0.04046701126073352,193
87,0.0349067211151123,0.001668382899646999,0.003989267349243164,2.7804145311571603e-07,6,50,0.4,"{'max_depth': 6, 'n_estimators': 50, 'subsample': 0.4}",0.7222222222222222,0.8240740740740741,0.7850467289719626,0.7383177570093458,0.7383177570093458,0.7615957078573901,0.03764968525460183,182
88,0.03630290031433105,0.0033137750968649533,0.0033908843994140624,0.0004886362482192341,6,50,0.5,"{'max_depth': 6, 'n_estimators': 50, 'subsample': 0.5}",0.7037037037037037,0.7870370370370371,0.794392523364486,0.7757009345794392,0.7476635514018691,0.761699550017307,0.03306776367151164,177
